lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,N4F-J,N4F-L,N4F-M,N4F-N,N4M-P,N4M-Q,N4M-R,N4M-S,N2F-J,N2F-L,N2F-M,N2F-N,N2M-P,N2M-Q,N2M-R,N2M-S,Blank1
"[TG(58:12),TG(57:5)]_FA18:3",-0.0012347191498559,3.97312674807988,3.4415028377310364e-05,0.9953192910582526,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,TAG,1.1115406359265935e-05,1.3221409320243855e-05,1.6149883219836864e-05,1.192434360369403e-05,2.392244089368253e-05,1.4510745903940764e-05,2.585015752553283e-05,1.8602963395907696e-05,1.747750267673803e-05,1.8208098458522364e-05,1.504822476508385e-05,1.4866804063467529e-05,2.1908493574406465e-05,1.2485697313829313e-05,1.604785541731605e-05,1.4894820005150521e-05,9.495838221334824e-06
"[TG(58:12),TG(57:5)]_FA20:4",0.0236051990198474,4.091213614490363,0.0125881840307751,0.9106671469536528,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,TAG,1.2246789425176336e-05,1.520410982048914e-05,1.7325787986342132e-05,1.278231675761913e-05,2.6091534523411306e-05,1.5523576495319388e-05,2.9206052674556107e-05,2.008848660707254e-05,1.8750676586622955e-05,1.9648126972258326e-05,1.645562215390547e-05,1.5980766737449742e-05,2.3619291438195265e-05,1.333395452173229e-05,1.722129550792527e-05,1.6047902581921187e-05,1.0151266435352628e-05
"[TG(58:12),TG(57:5)]_FA22:5",0.0073442154575028,4.224648495170476,0.0012195065385833,0.972142389335388,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,TAG,1.3538548577667358e-05,1.5777798353849343e-05,1.9148481901770387e-05,1.4765807938233424e-05,2.820193697702192e-05,1.705031349892861e-05,3.032424039464192e-05,2.19474709224892e-05,2.0731767314238375e-05,2.1617902987990425e-05,1.8215894370625832e-05,1.7552911889915934e-05,2.5832064512747174e-05,1.4660040088144057e-05,1.8884450016977042e-05,1.773028584785847e-05,1.1554619387193363e-05
"[TG(58:12),TG(57:5)]_FA22:6",0.0088277138196502,4.3501244045144976,0.0017631765053005,0.9665065142043028,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,TAG,1.4340618606104788e-05,1.7137526444438913e-05,2.1787171617331775e-05,1.5986339217619406e-05,3.103977957316979e-05,1.8670443087842068e-05,3.322735613821062e-05,2.3929021978734233e-05,2.2608479880754672e-05,2.3565515150167352e-05,1.9333503046167363e-05,1.9805727455051947e-05,2.8346098155536507e-05,1.609824032211105e-05,2.0560005652951e-05,1.921907290123345e-05,1.229248319432059e-05
"[TG(58:13),TG(57:6)]_FA14:0",0.0045960681568724,3.7593112719743385,0.0004760798071861694,0.9825921360650568,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,TAG,9.5523587123482e-06,1.1417447282983112e-05,1.3841064016034334e-05,1.0228945912340507e-05,2.0527445964413817e-05,1.2371216120447404e-05,2.2732637480438705e-05,1.5900731774374007e-05,1.502835544577549e-05,1.565675480754403e-05,1.2862758611060786e-05,1.2755964316574764e-05,1.8790804500878223e-05,1.0636551763702273e-05,1.3673140954395968e-05,1.282266959012665e-05,8.702476382308928e-06
"[TG(58:13),TG(57:6)]_FA16:0",0.0238800214460081,3.76883246895504,0.0128536557605389,0.9097340801571892,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,TAG,9.563012493641406e-06,1.1406091524767393e-05,1.380771887987841e-05,1.0222638714901655e-05,2.0544392001005365e-05,1.336332055035614e-05,2.203748793609975e-05,1.7470419673006366e-05,1.5046898230093572e-05,1.5679542831473517e-05,1.28332669309066e-05,1.2767647487646012e-05,1.8754895179898453e-05,1.0704078049829957e-05,1.3663495633456492e-05,1.3219130334070256e-05,8.157557427338551e-06
"[TG(58:13),TG(57:6)]_FA16:1",-0.0193186647178942,3.8239623522552457,0.0084158374672415,0.9269063054078936,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,TAG,1.0015603704427637e-05,1.2010667585320785e-05,1.4546552031773357e-05,1.0744299602712154e-05,2.1296630931140975e-05,1.2938311429568759e-05,2.2971456580623133e-05,1.6533407044004475e-05,1.5729692632090006e-05,1.6555484707869263e-05,1.3523886527650304e-05,1.34440000687015e-05,1.955926503687353e-05,1.1088226816368277e-05,1.4718434121954985e-05,1.4159565754189217e-05,8.509856118237806e-06
"[TG(58:13),TG(57:6)]_FA18:0",0.0072612790645162,3.771808521021377,0.0011885021754114,0.9724986488018142,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,TAG,9.542656247059425e-06,1.1394054540617651e-05,1.386889782355509e-05,1.0271671760564877e-05,2.0456768367322254e-05,1.4203101093801647e-05,2.20743319205472e-05,1.591065231296404e-05,1.497960586580877e-05,1.565644245442148e-05,1.293225651130903e-05,1.281031623067583e-05,1.8790048352766528e-05,1.088864951696133e-05,1.3686920194564026e-05,1.3730924962627818e-05,8.133053889877349e-06
"[TG(58:13),TG(57:6)]_FA18:1",0.0244175270671322,3.824878321643029,0.0134446038326939,0.9076914805617324,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,TAG,9.990872064634616e-06,1.195070956660962e-05,1.5463410475811453e-05,1.068407657960046e-05,2.151610267283784e-05,1.37805889086658e-05,2.2974119880814972e-05,1.6576929562400983e-05,1.5706364609428904e-05,1.6386914229527933e-05,1.3454132269457208e-05,1.3312945605122757e-05,1.958043271401785e-05,1.1143534046615085e-05,1.4266475054955428e-05,1.3305630698427568e-05,8.502229273194594e-06
"[TG(58:13),TG(57:6)]_FA18:2",-0.021680658097451,3.930971512020169,0.0106078194247879,0.9179675195256136,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,TAG,1.0782288565782427e-05,1.2842584196080368e-05,1.553395934046087e-05,1.1475723439133966e-05,2.3047033104030762e-05,1.3958633304189193e-05,2.4852267305716043e-05,1.7913964781003757e-05,1.880002444973277e-05,1.761716582647221e-05,1.4454030435585024e-05,1.4345887946456072e-05,2.1174808786091903e-05,1.1982359179469895e-05,1.5382593508568077e-05,1.4482140587130438e-05,9.200984688479464e-06
"[TG(58:13),TG(57:6)]_FA18:3",0.0229562015939638,3.996969147750553,0.0118982205253264,0.9131398591138884,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,TAG,1.1721334600381087e-05,1.3222772032022597e-05,1.7547906535713263e-05,1.2356687123443166e-05,2.391706779281645e-05,1.452647757493421e-05,2.66642729200449e-05,1.8607763713616375e-05,1.8073265534979016e-05,1.8930766168860882e-05,1.5047968504966872e-05,1.4874423583942272e-05,2.1919077412978627e-05,1.2485697109391296e-05,1.603049370295955e-05,1.489816682713061e-05,9.496162809420551e-06
"[TG(58:13),TG(57:6)]_FA20:4",-0.0174540691434588,4.090138739932845,0.0068824085528786,0.9338831202935948,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,TAG,1.2368355650601855e-05,1.4291567872210417e-05,1.7325236811428263e-05,1.2785165204416396e-05,2.572285530952957e-05,1.5525324421718542e-05,2.7738514408948405e-05,2.0080805878999777e-05,1.9032108566413977e-05,1.9646253806182188e-05,1.615685797771941e-05,1.7041393349426122e-05,2.4675404760277585e-05,1.332945291924499e-05,1.723066534288101e-05,1.6064121452410287e-05,1.0149481402065701e-05
"[TG(58:13),TG(57:6)]_FA22:5",0.0039314889474529,4.224673427875183,0.0003494732740798589,0.9850850517539428,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,TAG,1.317556242985817e-05,1.5785974451247993e-05,1.9149584251598113e-05,1.47717079430584e-05,2.905419921055943e-05,1.705430897700083e-05,3.0341996434816473e-05,2.1953871366446976e-05,2.072040233039029e-05,2.162508282284284e-05,1.776941499549855e-05,1.7547070425488093e-05,2.710816985631676e-05,1.4658753805024191e-05,1.888141846219245e-05,1.773697929540602e-05,1.1238994785823672e-05
"[TG(58:13),TG(57:6)]_FA22:6",-0.0157632499776242,4.358683047945634,0.0056222538218841,0.940229280210632,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,TAG,1.535005523950669e-05,1.7138889112899208e-05,2.0764765122117413e-05,1.5412797303021854e-05,3.1019526994775844e-05,1.8668445491692115e-05,3.3210043755621436e-05,2.3935742386903244e-05,2.2573786817200934e-05,2.4111495726109254e-05,1.9945136025813853e-05,2.0330707028887456e-05,2.834156220412087e-05,1.60941674261469e-05,2.13966812904667e-05,1.921881535518252e-05,1.2272361240074768e-05
"[TG(58:14),TG(57:7),TG(56:0)]_FA14:0",-0.0040836810531204,3.772686952371743,0.0003758984324981896,0.984531503226008,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,TAG,9.550456334342933e-06,1.1411315123297222e-05,1.3837757176802887e-05,1.062934706721002e-05,2.1937687265065482e-05,1.2367969842142444e-05,2.201662434547566e-05,1.5888891023246502e-05,1.59665622152924e-05,1.566674397472227e-05,1.2856091054453587e-05,1.2764599640701625e-05,1.879269451067495e-05,1.1252433435690474e-05,1.3672314181062982e-05,1.2831937467017268e-05,8.415574499242808e-06
"[TG(58:14),TG(57:7),TG(56:0)]_FA16:0",0.1684030913800797,3.8882142182671857,0.6394725577904818,0.4239018561686081,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,TAG,9.563583203414362e-06,1.1404274532410622e-05,1.4107551147275722e-05,1.147816480973572e-05,2.520000750999548e-05,2.00863080040119e-05,2.3394494841037473e-05,2.0975256492624633e-05,1.5034037937699532e-05,1.5687034959907288e-05,1.3979854472884746e-05,1.309401363770138e-05,1.9625035863773054e-05,1.2331994719857374e-05,1.3886994715548226e-05,1.2778647138068863e-05,8.158855563021154e-06
"[TG(58:14),TG(57:7),TG(56:0)]_FA16:1",-0.0426261396550043,3.838496590562477,0.0409763438828578,0.8395835912769612,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,TAG,1.0018076901064541e-05,1.2009531992171833e-05,1.4541315975217523e-05,1.0746334246373463e-05,2.1294564214408948e-05,1.2936813030034235e-05,2.3446875138385514e-05,1.6537247530118006e-05,1.6819830918653828e-05,1.6553611660875523e-05,1.5211070561132164e-05,1.344476207888071e-05,1.9548681198301376e-05,1.1540116242739658e-05,1.4478675479696224e-05,1.329404584003851e-05,8.505636999298382e-06
"[TG(58:14),TG(57:7),TG(56:0)]_FA18:0",0.0380385760287775,3.773171420656938,0.0326147991730145,0.8566849479916069,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,TAG,9.867023000117268e-06,1.1714284444485615e-05,1.4212823190491591e-05,1.045925805954029e-05,2.0894472262148133e-05,1.2397685495873781e-05,2.4573053013049266e-05,1.590553197000554e-05,1.497781130160219e-05,1.5661437127322398e-05,1.2936872666304124e-05,1.3098839395363327e-05,1.8782110888392294e-05,1.0627976979037599e-05,1.3686093473794667e-05,1.2748783875536886e-05,8.13126888754189e-06
"[TG(58:14),TG(57:7),TG(56:0)]_FA18:1",0.0270713997725952,3.826230015532621,0.0165260591486762,0.8977107877470181,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,TAG,1.0911844945746717e-05,1.195184524639547e-05,1.445147646164929e-05,1.067939718246412e-05,2.27246450812117e-05,1.2963532170468848e-05,2.296879319576382e-05,1.6575969669767254e-05,1.5703672905730382e-05,1.639565511549873e-05,1.3443361175916743e-05,1.3318533324520802e-05,1.9569470801389846e-05,1.1142033471565046e-05,1.4279427784608645e-05,1.3304086060462987e-05,8.510343046793603e-06
"[TG(58:14),TG(57:7),TG(56:0)]_FA18:2",0.0074989801919773,3.95056707892652,0.0012692653660026,0.9715799778773662,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,TAG,1.0783429876469663e-05,1.2847353470713717e-05,1.554332899861895e-05,1.1933092055316275e-05,2.5490157006452247e-05,1.4568179424738611e-05,2.4828296503312324e-05,1.8095734850199637e-05,1.689131023813856e-05,1.9010680816193155e-05,1.5083614928010685e-05,1.4349697803579672e-05,2.118690448830844e-05,1.1982144764876915e-05,1.576124707464229e-05,1.4491666108278298e-05,9.197414776662966e-06
"[TG(58:14),TG(57:7),TG(56:0)]_FA18:3",0.0343768417197079,3.9999519987484256,0.0266819266355202,0.8702459911585205,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,TAG,1.1691656458455575e-05,1.3390381725465863e-05,1.7892382814748967e-05,1.1918850131778896e-05,2.391830777555516e-05,1.4528225548962086e-05,2.7689241323379996e-05,1.8897379789419056e-05,1.7481091748106655e-05,1.8201855385331608e-05,1.5054636110488008e-05,1.5735674665073067e-05,2.1927771458043567e-05,1.2483767827818109e-05,1.60393123556933e-05,1.4902543244076558e-05,9.49275499046235e-06
"[TG(58:14),TG(57:7),TG(56:0)]_FA20:4",0.0185700008690488,4.094057701699392,0.0077905496328438,0.9296667793338635,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,TAG,1.2452063113159334e-05,1.4824148973221353e-05,1.819772688384784e-05,1.2784961705124758e-05,2.5725334959670296e-05,1.5534813396367744e-05,2.7756714276043263e-05,2.007696594223342e-05,1.8751573726114892e-05,1.9653121526076847e-05,1.6155062689482478e-05,1.6200460860379668e-05,2.3613621625094592e-05,1.3421631404626582e-05,1.7225429374590223e-05,1.606103222558429e-05,1.072912725851747e-05
"[TG(58:14),TG(57:7),TG(56:0)]_FA22:5",0.0187122288955503,4.238189186764295,0.0079174299754782,0.9290978513047844,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,TAG,1.3187547806811228e-05,1.577643559875215e-05,1.914765508683666e-05,1.6935460806363302e-05,2.8208963467040458e-05,1.7049314724667997e-05,3.0342440346404267e-05,2.1952271240197887e-05,2.135474606581339e-05,2.2217264450594816e-05,1.8315653367260373e-05,1.755240401231143e-05,2.5824126615793925e-05,1.465982559177587e-05,1.8883623296207682e-05,1.772590957822198e-05,1.1235100224018504e-05
"[TG(58:14),TG(57:7),TG(56:0)]_FA22:6",0.028178393262155,4.360952321763959,0.0179660302660451,0.893372983622033,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,TAG,1.4669931679863985e-05,1.7130713058819002e-05,2.0748781785496446e-05,1.7223350912750793e-05,3.1691995751742724e-05,1.865620938772466e-05,3.479388397853807e-05,2.3930622410176197e-05,2.2561524750905448e-05,2.3683202078296662e-05,1.9809474346018522e-05,1.949790184103402e-05,2.834307421195825e-05,1.6096739869723823e-05,2.05627616166246e-05,1.9211092312669105e-05,1.2265545695012781e-05
"[TG(58:7),TG(57:0)]_FA14:0",0.0173704022400107,3.7674492410785865,0.0068010297817702,0.9342742806559724,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,TAG,9.55578315241708e-06,1.142085388915617e-05,1.3838032764259818e-05,1.022569058337832e-05,2.0523312609783928e-05,1.3602544370256247e-05,2.200685862921401e-05,1.673885867649395e-05,1.5043010188287027e-05,1.5659251965370897e-05,1.2853526349984538e-05,1.2760789977350482e-05,1.8777952722646492e-05,1.0635051311315046e-05,1.3666802516533937e-05,1.3423281908262054e-05,8.151390903690658e-06
"[TG(58:7),TG(57:0)]_FA16:0",0.0293917228847026,3.790939954071049,0.0194746561760235,0.8890142637594284,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,TAG,9.555973437389704e-06,1.1408816991643327e-05,1.3884881528116589e-05,1.0986208531913088e-05,2.1151556182912593e-05,1.3431741683481317e-05,2.2026390569742183e-05,1.764130943305564e-05,1.5038823061953476e-05,1.6666616090602863e-05,1.3038683211292583e-05,1.276637750297607e-05,1.8756029185776488e-05,1.0709222691658181e-05,1.4306710568706507e-05,1.2779934377291972e-05,8.56227095021547e-06
"[TG(58:7),TG(57:0)]_FA16:1",0.0032769677252425,3.82233218219117,0.0002421503907692399,0.9875844740652946,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,TAG,1.00135111140222e-05,1.2012484491040658e-05,1.4549032266322805e-05,1.1322928068253803e-05,2.1298284241459266e-05,1.2934815386255565e-05,2.295370037111363e-05,1.6534687389158046e-05,1.573716957413155e-05,1.65611035511445e-05,1.3515936594351614e-05,1.3443491997324544e-05,1.9552839219854168e-05,1.1093371662634519e-05,1.4199783583003112e-05,1.3664504891810003e-05,8.514075330031645e-06
"[TG(58:7),TG(57:0)]_FA18:0",-0.0119739464234534,3.7620716473992015,0.0032315602978159,0.9546672217751672,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,TAG,9.539231988421679e-06,1.1397234071479367e-05,1.3870826883190679e-05,1.0260685088377445e-05,2.0466274665149874e-05,1.2712322154495683e-05,2.207388783962444e-05,1.6039939645077137e-05,1.4972128866722687e-05,1.5654257292469976e-05,1.3215890090388e-05,1.2814380075044796e-05,1.8786646623518428e-05,1.144086354774343e-05,1.3681959659693346e-05,1.2744407409487777e-05,8.13305392082882e-06
"[TG(58:7),TG(57:0)]_FA18:1",-0.0054844757822028,3.818127700867195,0.000678260047364692,0.979222701099776,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,TAG,9.989350075143457e-06,1.195229957029195e-05,1.4444311345457868e-05,1.0777869961924885e-05,2.152230258653141e-05,1.2969775152585412e-05,2.2980334473709187e-05,1.657340940673014e-05,1.6367625381837188e-05,1.6391284612972133e-05,1.3452849941679652e-05,1.3315485429133294e-05,1.9594796572183468e-05,1.1139246736057956e-05,1.4274467092047074e-05,1.3302026625015481e-05,8.50677288736533e-06
"[TG(58:7),TG(57:0)]_FA18:2",-0.0019049247488982,3.921474301114821,8.18860130164939e-05,0.9927799700775604,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,TAG,1.0784191052646375e-05,1.284326537869594e-05,1.5538368582082982e-05,1.1472264533267905e-05,2.301562107515926e-05,1.3960131513208837e-05,2.4844276897135667e-05,1.7916204591521028e-05,1.688532883282113e-05,1.7634022773086308e-05,1.4450440152594763e-05,1.4343856339151829e-05,2.1174052493787204e-05,1.1984931582159215e-05,1.5388932051557373e-05,1.4488576586833367e-05,9.205203931224774e-06
"[TG(58:7),TG(57:0)]_FA18:3",0.0134584911599508,3.983261843549853,0.0040891670984877,0.9490127501910514,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,TAG,1.1432543662240772e-05,1.3716516713708374e-05,1.671510011095904e-05,1.1919257091556054e-05,2.391086819445958e-05,1.4525728613310549e-05,2.584793813692879e-05,1.8608083677827615e-05,1.747780187535412e-05,1.8200606627794582e-05,1.5058739402851589e-05,1.4878487282981893e-05,2.2301228742296384e-05,1.2490199079867026e-05,1.60393123556933e-05,1.4896107293476786e-05,9.496974109401772e-06
"[TG(58:7),TG(57:0)]_FA20:4",-0.0071487626015939,4.084656790502589,0.0011545032570444,0.9728947084238598,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,TAG,1.1933266810956774e-05,1.4645637672185052e-05,1.732771709854065e-05,1.2862274826928255e-05,2.572285483652452e-05,1.553181674018486e-05,2.775183141791245e-05,2.0099687002507537e-05,1.8756658106029465e-05,2.094424584041139e-05,1.6155062640568538e-05,1.597670318373946e-05,2.3604171792400468e-05,1.3321521296584052e-05,1.7237830764330556e-05,1.6055883317795e-05,1.014704722355879e-05
"[TG(58:7),TG(57:0)]_FA22:5",0.0019209981643037,4.221195640217322,8.343438182745189e-05,0.99271203046367,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,TAG,1.3186216102292692e-05,1.577802534252378e-05,1.9136907649082722e-05,1.4846579810678509e-05,2.8214750131988634e-05,1.704631821137127e-05,3.0339776876877474e-05,2.194587079624012e-05,2.0718308738701245e-05,2.162352200988925e-05,1.8234358794950454e-05,1.7547578303092598e-05,2.5829040569168907e-05,1.4658325180276248e-05,1.8892717592616057e-05,1.788526601310004e-05,1.1225526005218294e-05
