lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,N4F-J,N4F-L,N4F-M,N4F-N,N2F-J,N2F-L,N2F-M,N2F-N,Blank1
LPC(18:3),0.1083135396827253,4.422960643275781,0.5282215999210962,0.4673554968378463,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PC,2.0187969278401565e-05,3.233277902823228e-05,2.363466782569161e-05,1.2606124090608305e-05,2.6479741921557137e-05,2.7697674500980598e-05,2.9902317157039752e-05,1.851753359997044e-05,8.048995542048123e-06
LPC(18:4),-0.0411862642674903,3.958501805012852,0.0755861938477693,0.7833704528915647,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PC,1.1004684163820017e-05,1.529881607987079e-05,1.644475491300941e-05,1.5713301610256447e-05,1.781097445151555e-05,1.9789226571021022e-05,1.7573487431961536e-05,1.9699309269842533e-05,9.339080715860572e-06
LPC(19:3),-0.0354352672574186,4.293206299785501,0.0563963161781941,0.8122851423280877,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PC,1.3408611845475188e-05,1.789177012991128e-05,2.5006235481583645e-05,2.0298789489198708e-05,2.741944382848637e-05,3.3959752170266214e-05,2.1427160332510323e-05,1.608388318535563e-05,9.013070533806504e-06
LPC(2:0),-0.0274271470065993,4.042257220301289,0.0335989636258631,0.8545624768245069,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PC,1.1729324863778535e-05,1.682933352472069e-05,1.7320552087475095e-05,1.7055093049450732e-05,2.1751921247596172e-05,2.4094951073076512e-05,1.835514657798111e-05,1.666651674969753e-05,8.830349014718373e-06
"LPC(20:2),PC(O-20:2)",0.2138877069990984,4.301647946212746,2.053283842148418,0.1518782959115875,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PC,1.4843624811629979e-05,1.974864972495194e-05,3.1003708380344686e-05,1.94479371030117e-05,2.3071153147838374e-05,2.4158008892877084e-05,1.9008837374989507e-05,2.3450107261977597e-05,8.602515075367417e-06
LPC(22:2),0.0772582890703742,3.8722487075885343,0.2652960514660911,0.6065048200966054,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PC,1.108877219632274e-05,1.780751124086309e-05,1.7428304312677484e-05,1.1223845140173196e-05,1.551286136992981e-05,1.7512902163633266e-05,1.5352374463583166e-05,1.8658747359591354e-05,9.409832592603015e-06
LPC(24:0),-0.0025229837217009,4.021923317878912,0.0002841231808190514,0.986551531490627,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PC,1.0733395778251984e-05,1.717522735725202e-05,2.326869609295578e-05,1.2718024835246013e-05,1.8890944092339303e-05,2.5087331120064536e-05,1.7634522438451706e-05,1.6920244097757954e-05,9.274657610381673e-06
LPC(24:1),-0.0063081848897888,3.937077877065144,0.0017730354793457,0.9664130588637884,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PC,1.126208475814349e-05,1.724472405518523e-05,1.5436954763264152e-05,1.4934879449444963e-05,2.4137365071553452e-05,1.8848978176828877e-05,1.5965546275693873e-05,1.5669131605410016e-05,8.183359069530885e-06
"LPC(3:0),PC(O-3:0)",-0.0580353288751234,4.0199273162477445,0.1501809876724564,0.6983624599915671,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PC,1.151625126994316e-05,1.4106697596087582e-05,2.3530773719760397e-05,1.1777855352640477e-05,1.730972002202702e-05,1.8444409374148626e-05,2.0375459274226777e-05,2.029032417106593e-05,1.1667400422374685e-05
LPC(3:1),0.0579851768713378,3.738414605471867,0.1489843090541285,0.6995078845501672,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PC,1.0306106880745505e-05,1.1612083443594685e-05,1.6593017968751404e-05,1.3880571467309967e-05,1.6314389476920828e-05,1.577631496129067e-05,1.674771852891464e-05,1.3606802211304248e-05,7.719253014853074e-06
LPC(6:0),0.2258016544844995,3.874068030841928,2.264168309592808,0.1323972727853775,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PC,1.0546575922559467e-05,1.5989013697932666e-05,1.7923248084295966e-05,1.5838020132645137e-05,1.5403398885960647e-05,2.0433852145150225e-05,1.425117866401234e-05,1.4398208350139128e-05,9.289262310005467e-06
LPC(8:0),-0.2226265161907958,3.95424488594366,2.207136038529132,0.137373493373819,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PC,1.1703832120381256e-05,1.3359494241591118e-05,1.4364668462670235e-05,1.5501911094179342e-05,1.8383708314577893e-05,2.173121977084032e-05,2.2769675438025482e-05,1.765247261327293e-05,7.942543247178878e-06
LPC(O-10:1),-0.0318063308402746,3.8034387988877736,0.0449038782977693,0.8321808749540417,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PC,1.0102545539798737e-05,1.4518908639008855e-05,1.6221258899420012e-05,1.2320878931726444e-05,1.6687339496550563e-05,1.887270314104362e-05,1.718701719131959e-05,1.4701970168231198e-05,8.26644399356912e-06
LPC(O-20:4),0.1391264887095531,8.872677093873229,0.8922556191120634,0.3448667876880533,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PC,0.0003469980727534204,0.0006128992439273413,0.0007640829636394175,0.00040583662122082833,0.0005653468746141083,0.0007608730320625832,0.0005649563590400108,0.0004796429497007933,1.1705210554728555e-05
LPE(12:0),-0.198556213644035,4.01233483624601,1.7570576581112611,0.184991940783924,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PE,1.2999396065169045e-05,1.4292703551996269e-05,1.672419428678605e-05,1.2844777729653174e-05,2.2589338927382572e-05,2.8999724922778637e-05,1.55521488147971e-05,1.5986862382895403e-05,1.0367741153567918e-05
LPE(14:0),0.0181991923871345,3.9515502445827897,0.0147485794526964,0.9033395819885688,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PE,1.2946508127796762e-05,1.4642004077337551e-05,1.7242011396826386e-05,1.3670605097019253e-05,2.143071199547047e-05,1.9959669858191305e-05,1.5544968395558393e-05,1.5786217061152334e-05,1.056961098645058e-05
LPE(14:1),-0.1097840919090213,4.083759577675848,0.5384401713424856,0.4630798898413175,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PE,1.5889398073263856e-05,1.4746476264526385e-05,1.8196073516795048e-05,1.2971327202380936e-05,2.61450738086716e-05,2.3919200878965157e-05,1.5548302124948053e-05,1.901279734430176e-05,1.0437519358907599e-05
"LPE(15:1),LPE(P-16:0)",-0.0526808525027973,4.047146014111073,0.1239224394624329,0.7248186201865544,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PE,1.1813793466226505e-05,1.677641609689613e-05,2.1901813371268652e-05,1.2703375951931477e-05,2.464878803269296e-05,2.383085757970224e-05,1.6053765056039462e-05,1.682627090002655e-05,9.806107815698144e-06
LPE(16:1),0.0687438890918198,4.162469918683802,0.2112868956320994,0.6457606129304633,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PE,1.7193332815108107e-05,1.8839060708726532e-05,1.7660619124888686e-05,1.3170917359553017e-05,2.3870587663140345e-05,2.3840534810546315e-05,1.7624520810057284e-05,1.5870792779248325e-05,1.4362623767023624e-05
"LPE(17:1),LPE(O-18:1),LPE(P-18:0)",-0.1668372438379592,3.971008726079889,1.2397536056106802,0.2655185453126644,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PE,1.2104867316031104e-05,1.5034456102696212e-05,1.6886236032056497e-05,1.2299719662130375e-05,2.2381181002416487e-05,2.456975788765694e-05,1.7186504328688082e-05,1.5537569215783653e-05,9.80399822527696e-06
LPE(17:2),0.0231752252873385,3.942528568432396,0.0239111729550063,0.8771111414436257,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PE,1.31232452748313e-05,1.4801437543426815e-05,1.772896334244559e-05,1.2754239792709295e-05,2.0846912290131585e-05,1.9793596835382828e-05,1.6115056616130228e-05,1.535571841732339e-05,1.046948740094194e-05
LPE(18:1),-0.1426914503948016,4.415754695508067,0.9147602189288762,0.3388545393567611,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PE,1.8473486870301495e-05,2.1337081467392486e-05,2.087582476474351e-05,1.40457775397456e-05,3.643603844606731e-05,3.6086549041455e-05,1.6948518752133407e-05,1.685776488246387e-05,1.6638528672511546e-05
"LPE(18:2),LPE(P-19:1)",-0.0385982275421653,4.218978686319883,0.066786169167301,0.796074910413371,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PE,1.6874863698756054e-05,2.4076523654808688e-05,1.705792307550488e-05,1.2301347268402288e-05,2.875512480726854e-05,3.068105837008859e-05,1.7084437327926898e-05,1.6222049049589045e-05,1.0267130732357896e-05
LPE(18:3),-0.0605717329233335,3.974594599806805,0.163516888539462,0.6859390286513355,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PE,1.3298460359802225e-05,1.563448966069845e-05,1.6717304758051558e-05,1.2757902081448639e-05,2.108497798326384e-05,2.251444754774056e-05,1.554548135601778e-05,1.764383738603229e-05,9.803835977661306e-06
LPE(18:4),-0.0454347107303161,3.96162988569666,0.0919732272420077,0.7616834354764728,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PE,1.1468880363045197e-05,1.3883217932632477e-05,2.076173408059463e-05,1.3040909291408149e-05,1.924116414427287e-05,2.4360605498486766e-05,1.6144291840511694e-05,1.6071438100991393e-05,9.801564108672995e-06
"LPE(19:1),LPE(P-20:0)",0.041449215322358,3.918774807783881,0.076451616157037,0.7821649398766134,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PE,1.289000568310034e-05,1.3925233839500907e-05,1.9323475994701948e-05,1.2301957611052727e-05,1.9428087638266894e-05,2.0231567535415907e-05,1.5546763537053522e-05,1.5579730081208963e-05,9.929274369660896e-06
LPE(20:1),-0.0234280151563304,3.96275123454002,0.0244559952510883,0.875730247873003,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PE,1.385701762144696e-05,1.5715341986892033e-05,1.6707935152456412e-05,1.2302974913480322e-05,1.8841596286274034e-05,2.1714987113682937e-05,1.7574256505796084e-05,1.6693184732257334e-05,9.802699934837e-06
LPE(20:2),-0.0078541568404915,3.9194515692781775,0.0027439625391795,0.9582236423797996,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PE,1.1912149678487895e-05,1.5468015603722583e-05,1.672943034334188e-05,1.2365028925737208e-05,1.8382512033514402e-05,1.9584756918417596e-05,1.633996314393173e-05,1.65288587146255e-05,1.0974162230760369e-05
LPE(20:3),-0.2215580372193573,4.131951157305198,2.192482821098149,0.138685603956966,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PE,1.3863676252898326e-05,1.709687320603078e-05,1.688044885314973e-05,1.273959090939476e-05,2.525322417108351e-05,2.1688765051182524e-05,2.124302934320711e-05,2.0239527739298185e-05,1.2232441641105603e-05
LPE(20:4),-0.0713663507869303,4.033839986362641,0.227245084536193,0.6335741235674291,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PE,1.4143335435522823e-05,1.637238128132886e-05,1.6712344446641455e-05,1.2820973396133117e-05,2.208539290828461e-05,2.609531965383562e-05,1.5548558580720778e-05,1.6520731510318713e-05,1.0870144052495092e-05
LPE(20:5),-0.0709327558936183,4.00263673735747,0.2243637848144146,0.6357348612186501,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PE,1.2433038679954572e-05,1.690609814876254e-05,1.731256005122408e-05,1.2808155657188255e-05,2.551491674322572e-05,2.026559384130785e-05,1.6373814376566478e-05,1.631145062223321e-05,1.0228022495272898e-05
LPE(22:0),0.0030300650766194,3.962318097771985,0.0004089787520484833,0.983865302327694,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PE,1.3574124356298658e-05,1.4293611853241633e-05,1.8920300743724356e-05,1.2304805863819395e-05,1.8068181326198065e-05,2.4022216022431867e-05,1.6520503899158623e-05,1.5362575830732695e-05,1.0457316817922113e-05
LPE(22:1),-0.0265446609525337,3.8940610454191775,0.0313357530123841,0.8594934062875057,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PE,1.1963896160028034e-05,1.439535879014678e-05,1.67159268207669e-05,1.2669398904584427e-05,1.8957638401659178e-05,2.0883373063479926e-05,1.5546763488139586e-05,1.5828631816936783e-05,9.805458670478163e-06
LPE(22:2),-0.0443415290666241,4.082377814306517,0.0878586643760561,0.7669172775610497,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PE,1.4458570287919936e-05,1.6119149857103312e-05,1.753054478874124e-05,1.513874247084354e-05,2.186168287313688e-05,2.9400547691012605e-05,1.5577793951844055e-05,1.6543081806593526e-05,1.0282059989115948e-05
LPE(22:4),-0.0228563796018705,4.002217730430005,0.023294780517638,0.8786930015036757,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PE,1.3673812309364812e-05,1.6502290278551266e-05,1.7639674951228285e-05,1.2306840546286825e-05,2.3380997473160533e-05,2.0408566725229078e-05,1.607222952927802e-05,1.6884686706939694e-05,1.0544782953758065e-05
LPE(22:5),-0.0183940311675892,3.958606906164303,0.0150684316355373,0.9023022654598708,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PE,1.3489085080363958e-05,1.4694921548480564e-05,1.6717580398071424e-05,1.2992079706230447e-05,2.143190816244487e-05,1.9144913230931972e-05,1.7537327754974716e-05,1.5608176071372556e-05,1.0659024496043532e-05
LPE(22:6),-0.043653540164037,3.918601422188714,0.0847965795773229,0.7708994924157653,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PE,1.2351804486606452e-05,1.4946108905037998e-05,1.6718131572985286e-05,1.2308874995917537e-05,2.0031327096282174e-05,2.060491984085962e-05,1.589861283534499e-05,1.6269289708364784e-05,9.992886113255629e-06
LPE(24:1),-0.0065303206020369,3.9286476495684095,0.0018983799894733,0.965246844525932,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PE,1.4103574330935744e-05,1.3889122973688578e-05,1.6723918804454983e-05,1.2574588297444646e-05,1.8884962401799175e-05,1.988131596427142e-05,1.6188144848282672e-05,1.7367759451038374e-05,9.808055096600727e-06
LPE(24:6),0.1422983995948643,3.914011957570188,0.9006203314049803,0.3426154319577034,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PE,1.4284116233980817e-05,1.5335608431527834e-05,1.7774434116454772e-05,1.2394936802179997e-05,1.8062498834274022e-05,1.89847709877329e-05,1.554163451942692e-05,1.5360290090853745e-05,9.803349111008452e-06
LPE(O-16:0),-0.1766391103419527,4.201454233346503,1.3968849171680728,0.2372458340682565,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PE,1.4865312799016722e-05,1.6855906014540115e-05,1.828177911338344e-05,1.553527772126371e-05,2.600899320111063e-05,2.8272687067160713e-05,2.0826554364123715e-05,1.8771768825635368e-05,1.120280753199549e-05
LPE(O-20:0),-0.178257032139616,3.98466782054746,1.415227547050517,0.2341905254200471,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PE,1.2065486599958136e-05,1.4482116027441113e-05,1.7417280866963157e-05,1.2301550806500046e-05,2.4833916962480407e-05,2.3205898284512958e-05,1.554676358596746e-05,1.6557812776166053e-05,1.0595899526247239e-05
LPE(O-20:4),-0.2543231468906867,7.123568798151441,2.9711529522710407,0.0847614249682593,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PE,0.00016507444850898055,0.00020190907691893637,7.840945703707358e-05,7.002828062718952e-05,0.0002999913856903354,0.00034889824283112575,7.785640090327701e-05,0.00010514197036749883,1.0558089486747786e-05
