lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,GDM-P,GDM-Q,GDM-R,GDM-S,GDF-J,GDF-L,GDF-M,GDF-N,Blank1
[TG(53:6)]_FA20:4,-0.0170517209464413,3.7840301116458033,0.0043692769909693,0.9472978074172838,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,6.547402901276042e-06,1.8631402460144436e-05,1.4555009541998146e-05,1.4821501550348995e-05,1.467500027876208e-05,1.4895411132084754e-05,1.8689308253487877e-05,1.6116904004958022e-05,1.0149156813979974e-05
[TG(53:6)]_FA22:5,0.0089721440535622,3.9154446874319215,0.0012109458363383,0.9722402994792816,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,7.228273775522446e-06,2.053874918270702e-05,1.6150985415450688e-05,1.630917411673335e-05,1.6061429385588565e-05,1.648019619028547e-05,1.94401239231912e-05,1.7711883164087964e-05,1.1229420659877878e-05
[TG(53:6)]_FA22:6,0.0221856884608133,4.054552536531453,0.0074118436315249,0.9313932315310692,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,7.867209187858948e-06,2.2919867133952006e-05,1.8327913609373226e-05,1.7794466080566214e-05,1.7609628273752725e-05,1.8427849430778996e-05,2.116471892338406e-05,1.9246631137635066e-05,1.2262949176035798e-05
"[TG(53:7),TG(52:0)]_FA14:0",0.0551353444146199,3.42258083347701,0.0455146551693037,0.8310604973899193,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,5.343182247854601e-06,1.4879220063568462e-05,1.1469815846635503e-05,1.1349155059182993e-05,1.1185800171121615e-05,1.141976761736187e-05,1.3524249731646994e-05,1.2295668527831426e-05,8.33670875604694e-06
"[TG(53:7),TG(52:0)]_FA16:0",0.0094434418984614,3.824953212210444,0.0013409521945959,0.9707887826277426,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,8.11734662988458e-06,2.0214228327321354e-05,1.4855809491178757e-05,1.3557337127285595e-05,1.3153530573355927e-05,1.5153482517460893e-05,2.3037675338233693e-05,1.6526990221509123e-05,8.290298231052985e-06
"[TG(53:7),TG(52:0)]_FA16:1",0.0288905183126923,3.5537826124602656,0.0125162259868858,0.9109217737910992,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,5.5512788200222e-06,1.5479210321427712e-05,1.2088543966351184e-05,1.4245950976788974e-05,1.3145163218262331e-05,1.2587979482682375e-05,1.4766318681834462e-05,1.343622124689518e-05,8.507908775432277e-06
"[TG(53:7),TG(52:0)]_FA18:0",0.2738398780836196,4.118428314959482,1.1282869219614955,0.2881410366727931,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,8.037374252688593e-06,3.180217583668063e-05,2.0484428506069216e-05,2.0303276991261066e-05,1.9301234938262143e-05,2.0197276606950184e-05,1.567309662008207e-05,1.899801631965933e-05,9.889679420680404e-06
"[TG(53:7),TG(52:0)]_FA18:1",-0.0403888921298112,3.5761705347586794,0.0244654143961358,0.8757065136239864,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,5.713752159358649e-06,1.5973020763703244e-05,1.241280715766344e-05,1.2542149381350718e-05,1.2859974605721015e-05,1.4250233280534574e-05,1.4704102658416126e-05,1.4029821014432449e-05,8.893798541648924e-06
"[TG(53:7),TG(52:0)]_FA18:2",-0.019014006270091,3.5806816999527658,0.0054226511414517,0.9412979143716186,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,5.682248004654278e-06,1.6162649011137264e-05,1.2661753165407265e-05,1.2792316359754986e-05,1.2654508897738546e-05,1.3762607175025027e-05,1.546646039931264e-05,1.3892442050981347e-05,8.86507579239388e-06
"[TG(53:7),TG(52:0)]_FA18:3",-0.0138031520797372,3.710141746885988,0.0028612862754577,0.957340707343436,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,6.308223504743929e-06,1.8254240040191942e-05,1.3610844992783947e-05,1.3824403995757285e-05,1.3613271922744894e-05,1.398503314810583e-05,1.6551159499511253e-05,1.69852616505114e-05,9.502816014012468e-06
"[TG(53:7),TG(52:0)]_FA20:4",0.0026318624107988,3.7749449691644807,0.00010407936310774524,0.9918601792541352,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,6.548351130678642e-06,1.8624523224092253e-05,1.455336716069674e-05,1.481174246913263e-05,1.4677789293685275e-05,1.4894698212054296e-05,1.769272518002844e-05,1.612100476592932e-05,1.0148832349700137e-05
"[TG(53:7),TG(52:0)]_FA22:5",0.0212550367091389,3.937697932852111,0.0067972961477327,0.934292283357128,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,7.329845919376859e-06,2.1484795888574537e-05,1.6145354265980855e-05,1.675904625475406e-05,1.6067705068153774e-05,1.6429342451893125e-05,1.9435900910378487e-05,1.869404015307701e-05,1.123120556935892e-05
"[TG(53:7),TG(52:0)]_FA22:6",-0.0643763254760431,4.070089030924785,0.0624096942497778,0.8027270756962814,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,7.868684396711666e-06,2.2326756226241698e-05,1.7494965112490538e-05,1.780422520718273e-05,1.7526884054579093e-05,1.9875043914564336e-05,2.320912175440949e-05,1.9242017805985398e-05,1.2269602535385076e-05
"[TG(53:8),TG(52:1)]_FA14:0",-0.004065890885263,3.3982728996481906,0.0002474884057634963,0.9874483859392824,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,5.019816025207798e-06,1.429956840920499e-05,1.123705950549933e-05,1.1339872134797055e-05,1.1180686962318424e-05,1.1419054697331415e-05,1.3531569380681165e-05,1.2785977995207078e-05,7.816293338537765e-06
